"id","spotify_track_id","name","album","release_date"
USUM71007809,"2khs94jHAVzUm3Pu4mAMmv",All Your Life,The Band Perry,2010-04-06
USWB11803451,"1nNvIXCUmjcSp59qbwWktb",Disaster,Disaster (2018),2018-12-20
GBCTA1100219,"7CHIJREUYyM7vndBQE6iMy",Mr. Know It All,Stronger (Deluxe Version),2011-09-05
GBAHT1100020,"13ICn1TfMEB6DhYvc9dR6b",Police Dog Blues,Let Them Talk,2011-04-29
GBCTA1100241,"0Yvyj5YkjSBNgD4Ai0clSG",The Trouble With Girls,Clear As Day,2011-10-04
USCN11100180,"129Q7yqxyiAz66mAd9BJgs",Wanted You More,Own The Night,2011-09-06
USJI11100080,"2xRGPubKBTHX6iyrpQvtCy",Wet The Bed,F.A.M.E. (Expanded Edition),2011-03-18
USUM71110819,"2aDsxXzs55S9I7THzNoHdD",Body 2 Body,Blood Sweat & Tears (Deluxe),2011-07-26
USSM11104355,"01hJnhpAmjzg85Etnz2ECH",Body And Soul,Duets II,2011-09-14
USAT21101550,"21ugcKQyclYBZvzmCXsZ9x",Got 2 Luv U,Tomahawk Technique,2011-07-19
USCN11000236,"5SHrrJllBeZqG7wEWZvYSN",I Got Nothin',"Charleston, SC 1966",2010-10-12
USUM71100542,"0DAjiINHQTnPnnY939Qyhw",Let It Rain,Let It Rain,2011-01-01
GBAYE1101143,"6nek1Nin9q48AVZcWs9e9D",Paradise,Mylo Xyloto,2011-09-12
USLXJ1106038,"4WnY4W5KrqglCdIus8X9Bo",You Don't Know Her Like I Do,Halfway To Heaven (Deluxe Edition),2010-01-01
USCN11100111,"1cktZnxiONH0hR6Q3DKy8h",Drink In My Hand,Chief,2011-07-22
USHR11132991,"0fMhhdMdbC94rHHK63jwWu",Fix A Heart,Unbroken,2011-09-19
USQX91101285,"1kaVnEJOzERCdCKtQKGDUH",It's Not Unusual,"Glee: The Music, Volume 7",2011-09-20
US58E1000229,"4tL7NTZPdKd5kdYRQ6bgpO",Tattoos On This Town,My Kinda Party,2010-11-02
USHR11132990,"7iLokTaYXjghjKpxzbIg9C",Unbroken,Unbroken,2011-09-19
USUM71115507,"1zv3WFUbZ5vPxFq9I2jAU1",We Found Love,Talk That Talk (Explicit),2011-09-22
USQX91101283,"3P0esrPzlBJXeVaaM9qNMi",We Got The Beat,Glee Season 3,2011-09-20
USCM51100475,"2STxkZwoTQeZ5jxtgXsy9y",Y.U. Mad,Y.U. MAD,2011-01-01
USQX91101286,"4xpY2faFPJA2YQE4P9S78U",You Can't Stop The Beat,"Glee: The Music, Volume 7",2011-09-20
USUM71113893,"27H8WsrkD5catdc3a2fCLV",After Midnight,Neighborhoods (Deluxe),2011-09-23
USWD11158314,"0QTUoI90fBFdKkd4h8fsOu",Calling All The Monsters,A.N.T. Farm,2011-09-19
USUM71109709,"0jmdMkRc7bmnmF9TNRfxF5",Dedication To My Ex (Miss That),King Of Hearts,2011-01-01
USWB11102512,"2X42KFgnOSaxOHMG0nDOdj",Fight For You,Future History (Deluxe Edition),2011-09-16
USCN11100148,"7c1KTn1z8Gw8ouYdcF4qaG",I Don't Want This Night To End,Tailgates & Tanlines,2011-08-09
USAT21102075,"4rMNgxEwGWoPHIUcvB5BrB",It Will Rain,It Will Rain,2011-09-27
USAT21001448,"7B2ETOSXeXPfWQl4gLjcat",Keep Me In Mind,You Get What You Give,2010-08-10
USAT21102143,"0yQw3d0iQDjMrxaVHFv77J",Strange Clouds,Strange Clouds,2011-11-28
NLA321191798,"4bCOAuhvjsxbVBM5MM8oik",When We Stand Together,Here and Now,2011-11-08
GBCTA1100563,"571pa5LGKPGLNTLcobbrgr",Crawling Back To You,Break The Spell (Expanded Edition),2011-10-04
USUM71116321,"3ZAMtgYJFoHwJjFkhkXqKr",Dance (A$$),Finally Famous,2011-01-01
USQX91101325,"3STe6wgb3CfS7HmYX6NRlG",Fix You,"Glee: The Music, Volume 7",2011-10-04
GBUM71108857,"5pmL3RzOy3IvGFaSDi4hZL",Hangover,TY.O (International Version),2011-11-11
GBUM71107882,"47b0TivzIn5jH7sgfcZXaY",I Like How It Feels,SEX AND LOVE,2011-01-01
USRC11100786,"6eFahAdQgABBj1XOM99cBG",I Like It Like That,Whatever,2011-10-04
ushm91143483,"1k38sP5Rykl9TVh3ihhF3f",I'm Flexin',"We Run This, Vol. 8",2011-11-01
USSM11102905,"42qh86p7TLXyumxSHn65kc",Party,"4",2011-06-24
USQX91101321,"6GqR6Nw2dPPsC0NZfN6QmX",Run The World (Girls),"Glee: The Music, Volume 7",2011-10-04
USSM11102909,"3axkNosdVQLZiq1HakuGhc",Countdown,"4",2011-06-24
USJI11100103,"6T689Jvh5KrSXyaPtUWZtQ",Criminal,Femme Fatale (Deluxe Version),2011-03-25
USUM71113573,"6MAdEUilV2p9RQUqE5bMAK",Domino,Who You Are (Platinum Edition),2011-01-01
USUM71113965,"0Rktu1dU3VH295WpdK36vs",Good Good Night,Good Good Night,2011-01-01
USSM11105418,"2atYprr9JsQaLynGhrWhld",Heartbeat,Scars & Stories,2011-10-11
USWU31100066,"7c8unZeNL9gI6Go9DgGYpb",Lost In Paradise,Evanescence,2011-10-05
USCM51100505,"7yfg0Eer6UZZt5tZ1XdsWz",Make Me Proud,Take Care (Deluxe),2011-11-15
USCM51100487,"51B1RzOwX8ybRMb66Rhsmu",Still Got It,Careless World: Rise Of The Last King,2011-10-04
USCA21001266,"6hkOqJ5mE093AQf2lbZnsG",The One That Got Away,Teenage Dream,2010-08-24
USAT21102233,"6YbhspuOar1D9WSSnfe7ds","Young, Wild & Free",Mac and Devin Go to High School (Music from and Inspired by the Movie),2011-12-12
USAT21102141,"6lanRgr6wXibZr8KgzXxBl",A Thousand Years,a thousand years,2011-10-18
USWB11102623,"0Z0txklygCgUQGmUly7ThB",Focused,Ambition (Deluxe Version),2011-10-28
USUM71116290,"7xapw9Oy21WpfEcib2ErSA",Mistletoe,Under The Mistletoe (Deluxe Edition),2011-10-17
USSD11100255,"0jr6tT2vc4cIFPHb6wufG3",Promise,Fórmula Vol. 1 (Deluxe Edition),2011-06-09
USUM71115983,"24XPxbzGwOlPKf1pdf1ZtW",You The Boss,You The Boss,2011-01-01
USRN12200232,"0G3fI2EvhLAtBKZ66Tow9V",You,Young Love & Saturday Nights,2024-03-22
USLXJ1102147,"6cAxSUPzHyywECgGSvoLyf",Bait A Hook,Outlaws Like Me,2011-06-21
USUM71116397,"3eYnKe0LhQA1B5HEkQaRTP",Christmas Song (Chestnuts Roasting On An Open Fire),Under The Mistletoe (Deluxe Edition),2011-11-01
USUM71202858,"39bEAYKI9sRQ1OvPYPmFvq",Lessons In Love,Picture Show,2012-04-17
USNO11100273,"5G1sTBGbZT5o4PNRc75RKI",Lonely Boy,El Camino,2011-10-25
USWB11102913,"4D0Byc3cOz9ywxlo78K3qr",Lotus Flower Bomb,Ambition,2011-10-28
GBAYE1101184,"4HXOBjwv2RnLpGG4xWOO6N",Princess Of China,Mylo Xyloto,2011-10-19
USUM71113863,"4YKAOXyqkKZ5gOZR0AmVMN",Red Solo Cup,Clancy's Tavern,2018-12-13
GBUM71107355,"4lY95OMGb9WxP6IYut64ir",Shake It Out,Ceremonials (Deluxe Edition),2011-09-14
USAT21100612,"71DDK14XVxkXLmG3AVi1BP",Storm Warning,Hunter Hayes (Encore),2011-04-12
GBCTA1100364,"1nInOsHbtotAmEOQhtvnzP",Stronger (What Doesn't Kill You),Stronger (Deluxe Version),2011-10-21
USCM51100502,"5aJDXbAN2TSctGEDFdaKhc",Sweat,Sweat,2011-10-24
USWB11102917,"4di4hLaSzG3EF70jj1lwT5",Ambition,Ambition,2011-10-28
US5261115303,"3RLC8jJmDOZwrJ5izaISXr",Blackout,Hell Is What You Make It,2011-07-12
USUM71116408,"0Pd4lsvSDPkcNCxbcz0UeV",Drummer Boy,Under The Mistletoe (Deluxe Edition),2011-11-01
