id,name,genres,followers,musicbrainz_id,type,country_of_origin,date_of_origin,year_of_origin,disambiguation,needs_review
4gwpcMTbLWtBUlOijbVpuu,Capital Cities,[],1015864.0,119a2c67-e6d6-41cf-a58c-c51b75c80daa,Group,US,,2009,,False
4njdEjTnLfcGImKZu1iSrz,AWOLNATION,[],2064105.0,77b29df2-056e-409e-a1b2-5e2bbfe421c4,Group,US,,2009,,False
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,"['grunge', 'rock', 'post-grunge']",10049417.0,83b9cbe7-9857-49e2-ab8e-b57b01038103,Group,US,,1990,,False
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,[],53536551.0,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Person,US,,1992-07-22,,False
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,['art pop'],1027433.0,53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,Person,US,,1932-02-08,American score composer,False
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,[],53273674.0,b7539c32-53e7-4908-bda3-81449c367da6,Person,US,,1985-06-21,,False
4Wjf8diP59VmPG7fi4y724,Cedric Gervais,['edm'],127453.0,c9073012-4547-4a72-8963-738d9f8503cc,Person,FR,,1979-06-07,,False
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,[],22114467.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
2lEOFtf3cCyzomQcMHJGfZ,Ylvis,[],183299.0,18e9528e-a4af-4e09-9a35-ea11c7a7ae43,Group,NO,,2000-10-19,Norwegian novelty duo,False
6LqNN22kT3074XbTVUrhzX,Kesha,[],9302790.0,fab34286-b8e1-4879-bce3-194e1358fbd2,Person,US,,1987-03-01,American singer fka Ke$ha,False
13saZpZnCDWOI9D4IJhp1f,Lily Allen,[],2301302.0,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Person,GB,,1985-05-02,,False
2retT7MFwHDVTeGKDdybEx,K. Michelle,['r&b'],1798671.0,569c0d90-28dd-413b-83e4-aaa7c27e667b,Person,GB,,1965-07-31,English novelist,False
1vCWHaC5f2uS3yhpwWbIA6,Avicii,['edm'],23501503.0,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,Person,SE,,1989-09-08,,False
7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,[],260602.0,4b714531-2c81-48d2-b134-4197f820caa1,Person,US,,1989-08-28,,False
4DZGvSv2oMkBUnPz67E6z6,David Nail,"['country', 'acoustic country']",394073.0,5441c29d-3602-4898-b1a1-b77fa23b8e50,Person,,,1947-01-08,English singer‐songwriter,False
28KOnhhvUnyvgRNXEQ41WL,Hollis,[],6204.0,c020936a-65d2-486b-9f0e-d9d69d0b00a0,Person,,,,"female artist from Seattle, Hollis Wong-Wear",False
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,['christmas'],12201510.0,494e8d09-f85b-4543-892f-a5096aed1cd4,Person,US,,1969-03-27,,False
360IAlyVv4PCEVjgyMZrxK,Miguel,['r&b'],6252824.0,98ad7a28-1949-4786-b1f6-4fa05b9b440c,Person,ES,,1956-04-03,,False
4M0DLz8te9Q1lNIXBBwvfG,Karmin,[],496679.0,a81303f1-64a5-4359-83ce-767f5fc3a542,Group,US,,2010-01,,False
6vXTefBL93Dj5IqAWq6OTv,French Montana,[],5905963.0,45dc5f07-6609-4760-a933-8c9e0f858d05,Person,US,,1984-11-09,,False
070kGpqtESdDsLb3gdMIyx,Easton Corbin,"['country', 'acoustic country']",985809.0,c6ada25c-8590-4b75-8013-883a8df55882,Person,US,,1982-04-12,,False
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,[],442701.0,6c959a76-808e-4a5c-b479-e076ff0d7ae7,Person,DE,,1971-03-16,German voice actor and reciter,False
7dtJROxWQe3fxxF5t7o67N,Bonnie McKee,[],74226.0,0faaba05-d9b3-4bde-85d1-bbbbcb838ece,Person,US,,1984-01-20,,False
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,[],3850313.0,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,Person,JM,,1990-02-03,"Jamaican-American rapper, singer, composer & record producer",False
2feDdbD5araYcm6JhFHHw7,Labrinth,[],3697985.0,dc99e6fd-c710-4f79-b74b-127b4d0b7849,Person,GB,,1989-01-04,UK singer-songwriter and record producer,False
7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,[],2154445.0,7cfaac66-62e5-4fcd-af1b-9d3aa8f68e8b,Person,GB,,1987-03-10,,False
2NdeV5rLm47xAvogXrYhJX,Ciara,[],7414756.0,03172286-f7ed-4864-a4db-459cd5ca9790,Person,,,1985-10-25,American singer,False
3FUY2gzHeIiaesXtOAdB7A,Train,['soft pop'],4550741.0,bfd5aec5-62a2-4560-a316-7c46c17babda,Group,US,,1994,US pop rock band,False
37BiX28I6pF104F92U1hDP,Ashley Monroe,['country'],158108.0,6e60deeb-a666-42c5-95cb-a5eada6bbbe5,Person,US,,1926-06-01,"US actress, model & singer",False
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,"['country', 'christmas']",1498492.0,46510d46-ce20-4dde-b9ea-207e474353f4,Person,US,,1986-03-23,,False
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,[],1363943.0,80ccfede-c258-4575-a7ad-c982e9932e0f,Person,US,,1962-02-11,American singer-songwriter and musician,False
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,['folk pop'],1146333.0,838483d3-a803-4194-9754-ad634fba8553,Person,US,,1990-09-20,,False
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,"['metal', 'alternative metal']",11940369.0,24e1b53c-3085-4581-8472-0b0088d2508c,Group,US,,1999,American metal band,False
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,['southern hip hop'],3487688.0,0638ba22-040f-438d-83a5-9b670c4adaf5,Person,US,,1977-09-11,US rapper & actor,False
7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,['country'],1216816.0,0c75ddc6-2b5d-4b01-8c99-3d9479a14683,Person,US,,1991-09-09,US country singer-songwriter,False
0u2FHSq3ln94y5Q57xazwf,Keith Urban,['country'],5287267.0,f45da029-7b00-4bf3-962c-0eeb20309cc4,Person,AU,,1967-10-26,,False
1SIw8nXWjvAKeb6Dhh85cz,Sam Dew,[],30082.0,6c8fd0be-d961-454c-aee0-4366a6dbc993,Person,US,,1931-01-22,"American singer and songwriter, “King of Soul”",False
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,[],12474899.0,b4a479aa-4384-4acf-88b0-dee9188faeb5,Person,DZ,,1960-02-29,Algerian raï singer‐songwriter,False
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,"['country', 'acoustic country']",1113783.0,50e3dd64-6b87-4b9a-a511-c375ae4ff1ca,Person,US,,1976-12-18,US country singer,False
6WLvgbfYXQPO396oJEYCsi,Macklemore & Ryan Lewis,[],19312.0,97b226c8-7140-4da3-91ac-15e62e131a81,Group,US,,2009,,False
4myTppRgh0rojLxx8RycOp,Ryan Lewis,[],58205.0,b59ac58d-036e-4bba-8112-c32a34c4575b,Person,US,,1935-09-29,"rock & roll pianist, nicknamed “The Killer”",False
5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert,[],109357.0,c9ba19d7-51e7-49e7-b083-588bfbebb3d9,Person,DE,,1949-01-09,,False
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,['country'],6148494.0,70f0e309-5418-49b6-a130-666e2f76eecd,Person,US,,1983-03-10,,False
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,[],70261760.0,73e5e69d-3554-40d8-8516-00cb38737a1c,Person,US,,1988-02-20,Barbadian R&B/pop singer,False
1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,[],147370.0,ff4fc9b6-bdcd-44ee-b053-c1ccbe47fe4b,Person,US,,1984-12-17,,False
35sCXuy5gN6Or69rZ9vqBs,Birdman,['southern hip hop'],1372733.0,dcf5807c-ef1f-4291-b452-6824080ecac4,Person,US,,1969-02-15,"rapper Bryan Williams, aka Baby",False
18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,[],5133.0,f5e17326-eb32-457f-a986-1e0532507f32,Person,US,,1982-07-28,,False
4LLpKhyESsyAXpc4laK94U,Mac Miller,[],12321459.0,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Person,GB,,1967-07,,False
56xTxG4nQMAs1GW9kvn0uA,Wanz,"['g-funk', 'west coast hip hop']",6544.0,1f6cdf02-c7d3-4165-bbde-b4e54420a00b,Person,US,,1961-10-09,US rapper/vocalist,False
0T5OJgMVjKIX3b3W3ekqOl,Rocko,['southern hip hop'],575293.0,0dc215ac-3186-474a-aab5-443f7168fcc8,Person,US,,1979-12-28,"Atlanta, US rapper",False
0hEurMDQu99nJRq8pTxO14,John Mayer,['singer-songwriter'],6256306.0,144ef525-85e9-40c3-8335-02c32d0861f3,Person,US,,1977-10-16,US singer‐songwriter,False
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],20792067.0,197450cd-0124-4164-b723-3c22dd16494d,Person,US,,1915-12-12,"American singer and actor, “Ol’ Blue Eyes”",False
6bsEozzA1CHU0TIq2DXDxq,J. Dash,[],34236.0,569c0d90-28dd-413b-83e4-aaa7c27e667b,Person,GB,,1965-07-31,English novelist,False
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"['emo', 'pop punk']",11520747.0,516cef4d-0718-4007-9939-f9b38af3f784,Group,US,,2001,pop punk band,False
0MlOPi3zIDMVrfA9R04Fe3,American Authors,[],1656967.0,9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,Group,US,,2006,,False
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,['rap'],31549433.0,41ff7032-f14b-4cf8-acf3-54b545927f8d,Person,GB,,1982,,False
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['indie', 'garage rock']",32697351.0,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Group,GB,,2002,,False
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,[],9357055.0,b202beb7-99bd-47e7-8b72-195c8d72ebdd,Person,US,,1980-12-18,,False
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,[],167015.0,ac579536-1398-44db-a37b-9d5963a46929,Person,US,,1980-07-18,,False
6kHu5ICQRBZdsAHjAjQlmp,Agatha Lee Monn,[],6992.0,31d4f7c3-3554-4fe4-9364-f405636e89bc,Person,US,,2003-08-23,,False
5Kkhk21siwbW3BfZUwpykJ,Katie Lopez,[],4759.0,f0602f55-1770-483d-89bd-4bae0d0ac086,Person,US,,1969-07-24,American singer and actress aka J.Lo,False
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,['country'],1623186.0,28955336-2348-488a-9381-e3a7b0107343,Group,US,,2009,,False
6vWDO969PvNqNYHIOW5v0m,Beyoncé,[],41626293.0,859d0860-d480-4efd-970c-c05d5f1776b8,Person,US,,1981-09-04,,False
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['soft pop', 'acoustic pop']",7330010.0,82eb8936-7bf6-4577-8320-a2639465206d,Person,US,,1977-06-23,,False
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,['musicals'],584420.0,929ca8c3-5df3-4fe9-bc59-f8d603780bce,Person,US,,1971-05-30,,False
3XcCT5MPlQPWFTJyzXbfuX,Maejor,[],125376.0,5e7ac01f-0a87-4df6-abf3-31a6acb33633,Person,US,,1988-07-23,,False
34v5MVKeQnIo0CWYMbbrPf,John Newman,[],839423.0,53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,Person,US,,1932-02-08,American score composer,False
01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,[],2000421.0,cf15719f-51f9-4db8-a15d-5eed9664ce69,Person,US,,1982-02-16,,False
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,['trap soul'],7498837.0,7bd66c18-cb33-49aa-9279-140acedbdb49,Person,US,,1985-04-13,,False
26dSoYclwsYLMAKD3tpOr4,Britney Spears,['pop'],18138271.0,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Person,US,,1981-12-02,,False
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,['country'],2803801.0,3ae70f76-ea53-4cc5-906e-d47a384202a1,Person,US,,1966-05-13,,False
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,[],659573.0,6958e806-1e14-4844-a0a7-07a27756aa0f,Group,US,,2012,,False
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,"['country', 'acoustic country']",1162584.0,2294c553-58e4-425b-8bab-bee01f2d477a,Person,US,,1993-10-09,,False
6yJCxee7QumYr820xdIsjo,Zac Brown Band,"['country', 'acoustic country']",4188488.0,507226f4-0842-4f43-950e-81a7017230ec,Group,US,,2000,US country music band,False
5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,['country'],344303.0,efe7d853-d381-4887-be9b-dec26ff27705,Person,US,,1996-07-23,,False
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,"['country', 'acoustic country']",2379319.0,ad590765-191c-4c07-9d64-49633488e9a8,Person,US,,1985-05-20,Country Music Singer,False
3aQeKQSyrW4qWr35idm0cy,T-Pain,[],5975250.0,ce55e49a-32f4-4757-9849-bf04d06d5fcc,Person,US,,1985-09-30,,False
5P5FTygHyx2G57oszR3Wot,Daughtry,[],2408424.0,21e3292e-dac8-4609-b57d-402f926aa41f,Group,US,,2006-07-10,American rock band fronted by Chris Daughtry,False
0EmeFodog0BfCgMzAIvKQp,Shakira,['latin pop'],40544906.0,bf24ca37-25f4-4e34-9aec-460b94364cfc,Person,CO,,1977-02-02,Colombian singer-songwriter,False
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,[],9473472.0,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,Person,AU,,1995-06-05,,False
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],115745516.0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Person,CA,,1990-02-16,Canadian R&B singer,False
0YinUQ50QDB7ZxSCLyQ40k,Mustard,[],1996215.0,0612bcce-e351-40be-b3d7-2bb5e1c23479,Person,US,,1990-06-05,"fka DJ Mustard, US hip‐hop producer",False
1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic","['comedy', 'polka']",1040835.0,7746d775-9550-4360-b8d5-c37bd448ce01,Person,US,,1959-10-23,,False
1MT1Wz4G9Z9EVOg4L5zZMS,Tamar Braxton,['r&b'],1266968.0,ffb5f70c-cd10-48a5-92d0-cea440e6fd40,Person,US,,1977-09-25,,False
26AHtbjWKiwYzsoGoUZq53,Pentatonix,['christmas'],4026085.0,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,Group,US,,2011,,False
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,['christmas'],11022445.0,d339efbb-77b9-4147-ba9e-59f2f24550b2,Person,US,,1982-04-24,,False
085pc2PYOi8bGKj0PNjekA,will.i.am,[],4481840.0,d574c9bd-46f6-440a-8d6a-8412a283eeb1,Person,US,,1975-03-15,American rapper and producer,False
0Cd6nHYwecCNM1sVEXKlYr,Krewella,"['edm', 'dubstep']",898837.0,d87475fa-76a1-4e12-962c-fc9941fdda72,Group,US,,2007,"EDM duo from Chicago, Illinois.",False
5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,[],561769.0,24f1766e-9635-4d58-a4d4-9413f9f98a4c,Person,DE,,1685-03-21,German Baroque period composer & musician,False
2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,['country'],641346.0,c8b457e5-cfb7-42bf-99a2-af151867f6cc,Group,US,,2011-04-04,,False
31HjiqargV4NAw4GZqUale,Ace Hood,[],1856686.0,986ee464-cf8a-4e59-a71f-74756102067f,Person,US,,1988-05-11,,False
5nCi3BB41mBaMH9gfr6Su0,fun.,[],3063215.0,40e7db88-da65-46c6-909d-82e48a40da4d,Group,IT,,,"Italian disco band with singers Ivana, Antonella and Angela",False
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,['edm'],3991370.0,99075985-0d80-4692-a15e-b16f78831792,Group,SE,,2008,,False
2auikkNYqigWStoHWK1Grq,John Martin,[],105289.0,53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,Person,US,,1932-02-08,American score composer,False
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,['rap'],17623557.0,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,Person,US,,1988-10-03,US rapper,False
2dd5mrQZvg6SmahdgVKDzh,PSY,['k-pop'],1844962.0,f99b7d67-4e63-4678-aa66-4c6ac0f7d24a,Person,KR,,1977-12-31,South Korean singer and rapper,False
5vngPClqofybhPERIqQMYd,George Strait,"['country', 'classic country', 'traditional country', 'honky tonk']",5238814.0,5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,Person,US,,1952-05-18,,False
25fqWEebq6PoiGQIHIrdtv,Baauer,['edm trap'],200267.0,61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de,Person,US,,1989-04-30,,False
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,[],12120415.0,0103c1cc-4a09-4a5d-a344-56ad99a77193,Person,CA,,1984-09-27,,False
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,['country'],1274381.0,3afa378a-4a7f-46f5-b686-f41ee2287c0c,Person,US,,1980-04-01,,False
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,"['folk pop', 'indie folk']",5954548.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
1VBflYyxBhnDc9uVib98rw,Icona Pop,[],796826.0,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,Group,SE,,2009,Swedish dance/electropop duo,False
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,"['folk', 'indie folk', 'folk rock']",6657719.0,c44e9c22-ef82-4a77-9bcd-af6c958446d6,Group,GB,,2007-12,,False
0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,['country'],494287.0,0480ca1e-6fe0-42e7-893b-8b876fa1f902,Group,JP,,1976-11,,False
3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,[],3803436.0,31bea673-d23a-4889-8da1-7cb040863268,Person,US,,1981-02-11,,False
1369EOxSlL69yV9Yp1nVaR,Hadouken!,['new rave'],67779.0,8c9200b8-8e05-41d5-836e-44a37905560e,Group,GB,,2005,,False
2F4vlQrJakgfJhEW93DFcZ,Mally Mall,[],11906.0,b452711d-4f77-468c-99f8-8d2e621db081,Person,US,,1977-07-07,rapper,False
0IROOdQ2fQUcoaEPqt1Isg,Florence Welch,[],64513.0,88798869-338b-418e-9c47-97365444b734,Person,GB,,1986-08-28,English singer,False
3whuHq0yGx60atvA2RCVRW,Olly Murs,[],3185856.0,0b108024-ccb5-468f-b2e9-77ed4f5615c6,Person,GB,,1984-05-14,,False
0jnsk9HBra6NMjO2oANoPY,Flo Rida,[],9074103.0,4593d49a-7f67-46ba-9ec0-126bd676286f,Person,US,,1979-09-16,American rapper,False
5he5w2lnU9x7JFhnwcekXX,Skrillex,"['dubstep', 'edm', 'electro', 'electronic']",7537915.0,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,Person,US,,1988-01-15,,False
4e7qJTThm5uI3CplqZObfT,Birdy Nam Nam,"['french house', 'dubstep', 'electro']",126363.0,3255ddb2-bd7f-4850-b314-bdfa10d14706,Group,FR,,2001,,False
5XJdV8h0NLbf3CZdfwX3lg,Lord Flacko,[],2263.0,572fa1e9-ab3f-4d65-88db-3152ae1d347b,Person,,,,,False
3e7awlrlDSwF3iM0WBjGMp,Little Mix,[],12333667.0,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Group,,,2011-08,British girl group,False
6gbGGM0E8Q1hE511psqxL0,Ray J,[],708916.0,569c0d90-28dd-413b-83e4-aaa7c27e667b,Person,GB,,1965-07-31,English novelist,False
72rsQfzxNVLPpbzQzXVJSc,Bobby Brackins,[],38452.0,28a0e439-e447-49cb-9aa2-6c754bdf665f,Person,US,,1988-09-14,,False
4AVFqumd2ogHFlRbKIjp1t,Alesso,['edm'],4049840.0,addb00fd-733c-4223-8fdf-f78be2488acd,Person,SE,,1991-07-07,,False
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,['folk pop'],3633866.0,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,Group,IS,,2010,,False
0YWxKQj2Go9CGHCp77UOyy,Fabolous,[],2775995.0,d2299099-e617-46dd-b013-ba0b4c72bc63,Person,US,,1977-11-18,US rapper,False
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,[],7142129.0,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Person,US,,1969-10-03,,False
0bdfiayQAKewqEvaU6rXCv,MØ,[],1468743.0,3ab2ee23-1c2f-458c-9c8c-ca4844729120,Person,DK,,1988-08-13,Danish singer,False
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,['edm'],27362654.0,302bd7b9-d012-4360-897a-93b00c855680,Person,FR,,1967-11-07,,False
66AE89GQTx88zLYhXn1wFK,Sam Martin,[],59038.0,5e6c760b-42e0-4df4-a221-0269355da00a,Person,US,,1917-06-07,American singer/actor,False
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,[],1646320.0,54799c0e-eb45-4eea-996d-c4d71a63c499,Person,US,,1917-04-25,American jazz singer,False
34bhyY8jfKez7uKakMfy4y,Maddie & Tae,['country'],1260083.0,c1c02051-0305-4095-8817-30df19c0b79f,Group,US,,2014,,False
5dMnvpYEfXvSexjwnSRH5n,RaeLynn,['country'],529104.0,1aa9959c-a1bf-4e3a-bd57-07baa15e3fa0,Person,US,,1994-05-04,,False
3crnzLy8R4lVwaigKEOz7V,E-40,"['hyphy', 'west coast hip hop', 'g-funk']",1045213.0,a449973b-074b-4cf0-a4d6-f11fa2d1073f,Person,US,,1967-11-15,,False
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,[],9974861.0,1ae51eb3-4c6a-4e47-8193-7228884aeffc,Person,GB,,1967,"composer, “Two Steps From Hell” co‐founder",False
3r17AfJCCUqC9Lf0OAc73G,Fergie,[],6217335.0,1c46e82f-4764-4d82-a33b-5d5aee5e2881,Person,US,,1975-03-27,American singer,False
0oBEeN6BCxEgMogzThqrPf,Big & Rich,['country'],1261656.0,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,Group,US,,1998,,False
1YXg2Chm7UfZAUAkjJEpqK,Snootie Wild,[],207286.0,b3e80856-2629-4267-afd4-e4b559ce9d43,Person,US,,1985-04-23,,False
21E3waRsmPlU7jZsS13rcj,Ne-Yo,[],10431984.0,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,Person,US,,1979-10-18,,False
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,[],2255887.0,d4aad415-9cd0-4845-9b05-0416fdcc9fc4,Group,US,,2008-03-06,indie rock band 2008+,False
3AQRLZ9PuTAozP28Skbq8V,The Script,[],8892510.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
2FXC3k01G6Gw61bmprjgqS,Hozier,[],9229422.0,b4691384-50c3-4afd-9988-51d3ec5db65d,Person,IE,,1990-03-17,Irish singer/songwriter,False
7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,[],2080609.0,7df31657-85eb-45cd-a651-f1cf94bc44b6,Person,US,,1991-04-08,Detroit rapper,False
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,[],2556918.0,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,Person,US,,1985-05-28,,False
3aGFCoR8xGN6DKwvdzeSja,ILOVEMAKONNEN,[],373693.0,047c7563-6c32-4619-a0b6-1dcf218b3e1b,Person,US,,1989-04-12,US rapper,False
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,[],1330980.0,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Person,GB,,1975-09-04,British DJ and producer,False
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,[],360574.0,9bb64b8f-d7a4-4fc0-954f-9c9e9d7b3bc3,Person,NL,,1984-05-15,"Dutch music producer, singer and singer-songwriter",False
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,['tropical house'],3302903.0,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,Person,DE,,1987-04-28,,False
2jmAsMZ9hdMfeyCLiBeCzI,Chimamanda Ngozi Adichie,[],3592.0,012fd9c9-1e34-4dc2-a8b8-da1136786771,Person,NG,,1977-09-15,,False
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,[],13807093.0,f0602f55-1770-483d-89bd-4bae0d0ac086,Person,US,,1969-07-24,American singer and actress aka J.Lo,False
7mAcgRMD6EfCKHO6cIkDOP,Jimmy Fallon,['christmas'],83421.0,78b7c31c-97cb-4f06-be5c-5c2e5a7c87bc,Person,US,,1974-09-19,comedian,False
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,['classic country'],606087.0,57976431-1a5c-4968-a422-b92c5e9b0d4f,Person,US,,1936-04-22,"US country singer, guitarist & actor",False
0nvvVQhPQGkYTJlThLbJeu,OG Maco,[],143625.0,c2fc8cb1-a723-4709-9b33-c582dabddab0,Person,,,1992-04-23,,False
27fy6rHPC58Eo2VUu0iJSG,Lookas,"['edm trap', 'future bass']",72438.0,e13db9d5-8d0f-4861-9328-4fe93603fef7,Person,US,,,,False
3hozsZ9hqNq7CoBGYNlFTz,OK Go,[],554484.0,e132d370-2a59-4437-8610-756df28a5a02,Group,US,,1998,,False
3gtaVMrNBTAFtlzYTeHNua,Tessanne Chin,"['lovers rock', 'reggae']",38338.0,e7fd6685-38da-4b3b-9796-09a2562e3cd7,Person,JM,,1985-09-23,,False
4bYPcJP5jwMhSivRcqie2n,Adam Levine,[],1067626.0,a1421d73-1a21-484b-97ad-77c9a5676daf,Person,US,,1979-03-18,Maroon 5’s lead vocalist,False
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,['christmas'],487691.0,6ca4886a-8f77-4133-b404-46fb3908e24a,Person,,,1944-12-11,1960s American singer,False
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"['christmas', 'adult standards', 'vocal jazz']",2581812.0,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,Person,US,,1919-03-17,,False
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,[],1261504.0,3f2a12e9-6398-42fd-b257-2f6abd4aa5fc,Person,US,,1977-02-04,,False
5KkgZ31b9eDwkvo9oMIrSm,Consequence,[],67404.0,c2e49f7a-cd6f-48ca-8596-b03614ea4fe8,Person,US,,1977-06-14,US rapper,False
7iMvwE8qANp3aIfAGKEAwS,Cam'ron,['east coast hip hop'],803066.0,ea6b7199-901d-4c0e-8242-6d7bc2bf62b7,Person,US,,1976-02-04,"US rapper Cameron Giles, fka Killa Cam",False
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,[],21486430.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,['country'],3213515.0,33cf3954-10af-4dcb-985f-9420d1fa4168,Group,US,,2012-12,,False
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,"['country', 'acoustic country']",474774.0,0b88f9de-7c37-4800-9d6a-04ce6c20b76c,Person,US,,1979-07-24,,False
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['soft pop'],4352733.0,38d363c7-fdcb-4308-9474-a0d14ab8d9b7,Person,US,,1986-08-19,,False
